tt_generation_id,assignment_id,class_id,class_name,subject_code,subject_name,teacher_id,teacher_name,room_id,room_name,day,period,start_time,end_time,duration,period_type
TT_20250919_120829_4c651766,ASSIGN_0305,CLASS_008,Grade 7C,FR,French,TEACHER_091,James Smith,ROOM_021,Classroom 21,Thursday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0306,CLASS_008,Grade 7C,FR,French,TEACHER_091,James Smith,ROOM_009,Classroom 9,Thursday,2,10:00,11:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0307,CLASS_008,Grade 7C,ENG,English,TEACHER_014,Sarah Thomas,ROOM_025,Classroom 25,Thursday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0308,CLASS_008,Grade 7C,MATH,Mathematics,TEACHER_025,George Anderson,ROOM_025,Classroom 25,Thursday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0309,CLASS_008,Grade 7C,ENG,English,TEACHER_014,Sarah Thomas,ROOM_017,Classroom 17,Thursday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0310,CLASS_008,Grade 7C,ENG,English,TEACHER_014,Sarah Thomas,ROOM_016,Classroom 16,Thursday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0311,CLASS_008,Grade 7C,ENG,English,TEACHER_014,Sarah Thomas,ROOM_021,Classroom 21,Thursday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0312,CLASS_008,Grade 7C,SS,Social Studies,TEACHER_035,Kevin Brown,ROOM_008,Classroom 8,Thursday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0313,CLASS_008,Grade 7C,SS,Social Studies,TEACHER_035,Kevin Brown,ROOM_009,Classroom 9,Friday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0314,CLASS_008,Grade 7C,HIN,Hindi,TEACHER_048,Nancy Perez,ROOM_015,Classroom 15,Friday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0315,CLASS_008,Grade 7C,MUS,Music,TEACHER_038,Lisa Martinez,ROOM_003,Classroom 3,Friday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0316,CLASS_008,Grade 7C,PE,Physical Education,TEACHER_090,James Thomas,ROOM_023,Classroom 23,Friday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0317,CLASS_008,Grade 7C,PE,Physical Education,TEACHER_090,James Thomas,ROOM_010,Classroom 10,Friday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0318,CLASS_008,Grade 7C,PE,Physical Education,TEACHER_090,James Thomas,ROOM_008,Classroom 8,Friday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0319,CLASS_008,Grade 7C,HIN,Hindi,TEACHER_048,Nancy Perez,ROOM_009,Classroom 9,Friday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0320,CLASS_008,Grade 7C,MATH,Mathematics,TEACHER_025,George Anderson,ROOM_011,Classroom 11,Friday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0321,CLASS_009,Grade 7D,CS,Computer Science,TEACHER_067,Deborah King,LAB_007,Art Studio 7,Monday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0322,CLASS_009,Grade 7D,FR,French,TEACHER_053,Joshua Robinson,ROOM_011,Classroom 11,Monday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0323,CLASS_009,Grade 7D,SS,Social Studies,TEACHER_104,George Taylor,ROOM_022,Classroom 22,Monday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0324,CLASS_009,Grade 7D,MUS,Music,TEACHER_002,Laura Clark,ROOM_022,Classroom 22,Monday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0325,CLASS_009,Grade 7D,FR,French,TEACHER_053,Joshua Robinson,ROOM_013,Classroom 13,Monday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0326,CLASS_009,Grade 7D,SS,Social Studies,TEACHER_104,George Taylor,ROOM_024,Classroom 24,Monday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0327,CLASS_009,Grade 7D,MUS,Music,TEACHER_002,Laura Clark,ROOM_006,Classroom 6,Monday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0328,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_008,Music Room 8,Monday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0329,CLASS_009,Grade 7D,SS,Social Studies,TEACHER_104,George Taylor,ROOM_005,Classroom 5,Tuesday,1,9:00,10:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0330,CLASS_009,Grade 7D,HIN,Hindi,TEACHER_028,James Robinson,ROOM_020,Classroom 20,Tuesday,2,10:00,11:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0331,CLASS_009,Grade 7D,HIN,Hindi,TEACHER_028,James Robinson,ROOM_018,Classroom 18,Tuesday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0332,CLASS_009,Grade 7D,SS,Social Studies,TEACHER_104,George Taylor,ROOM_001,Classroom 1,Tuesday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0333,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_007,Art Studio 7,Tuesday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0334,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_010,Library 10,Tuesday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0335,CLASS_009,Grade 7D,FR,French,TEACHER_053,Joshua Robinson,ROOM_019,Classroom 19,Tuesday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0336,CLASS_009,Grade 7D,CS,Computer Science,TEACHER_067,Deborah King,LAB_001,Science Lab 1,Tuesday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0337,CLASS_009,Grade 7D,FR,French,TEACHER_053,Joshua Robinson,ROOM_003,Classroom 3,Wednesday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0338,CLASS_009,Grade 7D,SS,Social Studies,TEACHER_104,George Taylor,ROOM_021,Classroom 21,Wednesday,2,10:00,11:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0339,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_007,Art Studio 7,Wednesday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0340,CLASS_009,Grade 7D,CS,Computer Science,TEACHER_067,Deborah King,LAB_003,Physics Lab 3,Wednesday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0341,CLASS_009,Grade 7D,HIN,Hindi,TEACHER_028,James Robinson,ROOM_015,Classroom 15,Wednesday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0342,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_003,Physics Lab 3,Wednesday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0343,CLASS_009,Grade 7D,MUS,Music,TEACHER_002,Laura Clark,ROOM_002,Classroom 2,Wednesday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0344,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_005,Biology Lab 5,Wednesday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0345,CLASS_009,Grade 7D,PE,Physical Education,TEACHER_006,Timothy King,ROOM_013,Classroom 13,Thursday,1,9:00,10:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0346,CLASS_009,Grade 7D,CS,Computer Science,TEACHER_067,Deborah King,LAB_006,Language Lab 6,Thursday,2,10:00,11:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0347,CLASS_009,Grade 7D,FR,French,TEACHER_053,Joshua Robinson,ROOM_007,Classroom 7,Thursday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0348,CLASS_009,Grade 7D,PE,Physical Education,TEACHER_006,Timothy King,ROOM_015,Classroom 15,Thursday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0349,CLASS_009,Grade 7D,HIN,Hindi,TEACHER_028,James Robinson,ROOM_011,Classroom 11,Thursday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0350,CLASS_009,Grade 7D,CS,Computer Science,TEACHER_067,Deborah King,LAB_006,Language Lab 6,Thursday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0351,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_007,Art Studio 7,Thursday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0352,CLASS_009,Grade 7D,HIN,Hindi,TEACHER_028,James Robinson,ROOM_009,Classroom 9,Thursday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0353,CLASS_009,Grade 7D,PE,Physical Education,TEACHER_006,Timothy King,ROOM_025,Classroom 25,Friday,1,9:00,10:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0354,CLASS_009,Grade 7D,SS,Social Studies,TEACHER_104,George Taylor,ROOM_014,Classroom 14,Friday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0355,CLASS_009,Grade 7D,HIN,Hindi,TEACHER_028,James Robinson,ROOM_009,Classroom 9,Friday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0356,CLASS_009,Grade 7D,PE,Physical Education,TEACHER_006,Timothy King,ROOM_003,Classroom 3,Friday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0357,CLASS_009,Grade 7D,PE,Physical Education,TEACHER_006,Timothy King,ROOM_016,Classroom 16,Friday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0358,CLASS_009,Grade 7D,SCI,Science,TEACHER_001,Joshua Flores,LAB_001,Science Lab 1,Friday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0359,CLASS_009,Grade 7D,MUS,Music,TEACHER_002,Laura Clark,ROOM_024,Classroom 24,Friday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0360,CLASS_009,Grade 7D,CS,Computer Science,TEACHER_067,Deborah King,LAB_009,PE Hall 9,Friday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0361,CLASS_010,Grade 7E,SS,Social Studies,TEACHER_070,Jennifer Gonzalez,ROOM_022,Classroom 22,Monday,1,9:00,10:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0362,CLASS_010,Grade 7E,ART,Art,TEACHER_092,Timothy Hill,ROOM_020,Classroom 20,Monday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0363,CLASS_010,Grade 7E,SS,Social Studies,TEACHER_070,Jennifer Gonzalez,ROOM_004,Classroom 4,Monday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0364,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_010,Library 10,Monday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0365,CLASS_010,Grade 7E,PE,Physical Education,TEACHER_009,Ronald King,ROOM_002,Classroom 2,Monday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0366,CLASS_010,Grade 7E,ART,Art,TEACHER_092,Timothy Hill,ROOM_012,Classroom 12,Monday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0367,CLASS_010,Grade 7E,PE,Physical Education,TEACHER_009,Ronald King,ROOM_018,Classroom 18,Monday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0368,CLASS_010,Grade 7E,ART,Art,TEACHER_092,Timothy Hill,ROOM_014,Classroom 14,Monday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0369,CLASS_010,Grade 7E,SS,Social Studies,TEACHER_070,Jennifer Gonzalez,ROOM_022,Classroom 22,Tuesday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0370,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_006,Language Lab 6,Tuesday,2,10:00,11:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0371,CLASS_010,Grade 7E,HIN,Hindi,TEACHER_087,Donna Nguyen,ROOM_003,Classroom 3,Tuesday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0372,CLASS_010,Grade 7E,FR,French,TEACHER_045,Robert Martin,ROOM_017,Classroom 17,Tuesday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0373,CLASS_010,Grade 7E,PE,Physical Education,TEACHER_009,Ronald King,ROOM_021,Classroom 21,Tuesday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0374,CLASS_010,Grade 7E,MUS,Music,TEACHER_043,Donna Torres,ROOM_011,Classroom 11,Tuesday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0375,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_001,Science Lab 1,Tuesday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0376,CLASS_010,Grade 7E,SS,Social Studies,TEACHER_070,Jennifer Gonzalez,ROOM_014,Classroom 14,Tuesday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0377,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_008,Music Room 8,Wednesday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0378,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_002,Computer Lab 2,Wednesday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0379,CLASS_010,Grade 7E,FR,French,TEACHER_045,Robert Martin,ROOM_014,Classroom 14,Wednesday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0380,CLASS_010,Grade 7E,SS,Social Studies,TEACHER_070,Jennifer Gonzalez,ROOM_012,Classroom 12,Wednesday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0381,CLASS_010,Grade 7E,SS,Social Studies,TEACHER_070,Jennifer Gonzalez,ROOM_021,Classroom 21,Wednesday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0382,CLASS_010,Grade 7E,ART,Art,TEACHER_092,Timothy Hill,ROOM_015,Classroom 15,Wednesday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0383,CLASS_010,Grade 7E,FR,French,TEACHER_045,Robert Martin,ROOM_023,Classroom 23,Wednesday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0384,CLASS_010,Grade 7E,ART,Art,TEACHER_092,Timothy Hill,ROOM_005,Classroom 5,Wednesday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0385,CLASS_010,Grade 7E,PE,Physical Education,TEACHER_009,Ronald King,ROOM_014,Classroom 14,Thursday,1,9:00,10:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0386,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_003,Physics Lab 3,Thursday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0387,CLASS_010,Grade 7E,MUS,Music,TEACHER_043,Donna Torres,ROOM_024,Classroom 24,Thursday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0388,CLASS_010,Grade 7E,HIN,Hindi,TEACHER_087,Donna Nguyen,ROOM_017,Classroom 17,Thursday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0389,CLASS_010,Grade 7E,FR,French,TEACHER_045,Robert Martin,ROOM_021,Classroom 21,Thursday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0390,CLASS_010,Grade 7E,HIN,Hindi,TEACHER_087,Donna Nguyen,ROOM_009,Classroom 9,Thursday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0391,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_010,Library 10,Thursday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0392,CLASS_010,Grade 7E,FR,French,TEACHER_045,Robert Martin,ROOM_018,Classroom 18,Thursday,8,16:00,17:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0393,CLASS_010,Grade 7E,HIN,Hindi,TEACHER_087,Donna Nguyen,ROOM_025,Classroom 25,Friday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0394,CLASS_010,Grade 7E,HIN,Hindi,TEACHER_087,Donna Nguyen,ROOM_016,Classroom 16,Friday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0395,CLASS_010,Grade 7E,PE,Physical Education,TEACHER_009,Ronald King,ROOM_015,Classroom 15,Friday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0396,CLASS_010,Grade 7E,PE,Physical Education,TEACHER_009,Ronald King,ROOM_014,Classroom 14,Friday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0397,CLASS_010,Grade 7E,MUS,Music,TEACHER_043,Donna Torres,ROOM_024,Classroom 24,Friday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0398,CLASS_010,Grade 7E,HIN,Hindi,TEACHER_087,Donna Nguyen,ROOM_019,Classroom 19,Friday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0399,CLASS_010,Grade 7E,SCI,Science,TEACHER_095,Matthew Nguyen,LAB_005,Biology Lab 5,Friday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0400,CLASS_010,Grade 7E,MUS,Music,TEACHER_043,Donna Torres,ROOM_011,Classroom 11,Friday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0401,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_010,Classroom 10,Monday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0402,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_008,Classroom 8,Monday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0403,CLASS_011,Grade 8A,MUS,Music,TEACHER_084,Lisa Thomas,ROOM_013,Classroom 13,Monday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0404,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_023,Classroom 23,Monday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0405,CLASS_011,Grade 8A,HIN,Hindi,TEACHER_024,Paul Wright,ROOM_008,Classroom 8,Monday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0406,CLASS_011,Grade 8A,PE,Physical Education,TEACHER_037,Mary Thomas,ROOM_010,Classroom 10,Monday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0407,CLASS_011,Grade 8A,HIN,Hindi,TEACHER_024,Paul Wright,ROOM_022,Classroom 22,Monday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0408,CLASS_011,Grade 8A,ART,Art,TEACHER_097,Nancy Martinez,ROOM_019,Classroom 19,Monday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0409,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_012,Classroom 12,Tuesday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0410,CLASS_011,Grade 8A,ART,Art,TEACHER_097,Nancy Martinez,ROOM_016,Classroom 16,Tuesday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0411,CLASS_011,Grade 8A,HIN,Hindi,TEACHER_024,Paul Wright,ROOM_018,Classroom 18,Tuesday,3,11:00,12:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0412,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_017,Classroom 17,Tuesday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0413,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_012,Classroom 12,Tuesday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0414,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_014,Classroom 14,Tuesday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0415,CLASS_011,Grade 8A,ART,Art,TEACHER_097,Nancy Martinez,ROOM_024,Classroom 24,Tuesday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0416,CLASS_011,Grade 8A,FR,French,TEACHER_103,George Williams,ROOM_018,Classroom 18,Tuesday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0417,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_011,Classroom 11,Wednesday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0418,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_012,Classroom 12,Wednesday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0419,CLASS_011,Grade 8A,MUS,Music,TEACHER_084,Lisa Thomas,ROOM_023,Classroom 23,Wednesday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0420,CLASS_011,Grade 8A,FR,French,TEACHER_103,George Williams,ROOM_015,Classroom 15,Wednesday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0421,CLASS_011,Grade 8A,MUS,Music,TEACHER_084,Lisa Thomas,ROOM_009,Classroom 9,Wednesday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0422,CLASS_011,Grade 8A,FR,French,TEACHER_103,George Williams,ROOM_010,Classroom 10,Wednesday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0423,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_009,Classroom 9,Wednesday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0424,CLASS_011,Grade 8A,HIN,Hindi,TEACHER_024,Paul Wright,ROOM_008,Classroom 8,Wednesday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0425,CLASS_011,Grade 8A,PE,Physical Education,TEACHER_037,Mary Thomas,ROOM_004,Classroom 4,Thursday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0426,CLASS_011,Grade 8A,HIN,Hindi,TEACHER_024,Paul Wright,ROOM_024,Classroom 24,Thursday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0427,CLASS_011,Grade 8A,MUS,Music,TEACHER_084,Lisa Thomas,ROOM_007,Classroom 7,Thursday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0428,CLASS_011,Grade 8A,ART,Art,TEACHER_097,Nancy Martinez,ROOM_011,Classroom 11,Thursday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0429,CLASS_011,Grade 8A,PE,Physical Education,TEACHER_037,Mary Thomas,ROOM_004,Classroom 4,Thursday,5,13:00,14:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0430,CLASS_011,Grade 8A,HIN,Hindi,TEACHER_024,Paul Wright,ROOM_024,Classroom 24,Thursday,6,14:00,15:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0431,CLASS_011,Grade 8A,PE,Physical Education,TEACHER_037,Mary Thomas,ROOM_018,Classroom 18,Thursday,7,15:00,16:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0432,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_025,Classroom 25,Thursday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0433,CLASS_011,Grade 8A,ART,Art,TEACHER_097,Nancy Martinez,ROOM_023,Classroom 23,Friday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0434,CLASS_011,Grade 8A,FR,French,TEACHER_103,George Williams,ROOM_006,Classroom 6,Friday,2,10:00,11:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0435,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_007,Classroom 7,Friday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0436,CLASS_011,Grade 8A,FR,French,TEACHER_103,George Williams,ROOM_007,Classroom 7,Friday,4,12:00,13:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0437,CLASS_011,Grade 8A,PE,Physical Education,TEACHER_037,Mary Thomas,ROOM_024,Classroom 24,Friday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0438,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_016,Classroom 16,Friday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0439,CLASS_011,Grade 8A,MATH,Mathematics,TEACHER_003,Betty Harris,ROOM_009,Classroom 9,Friday,7,15:00,16:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0440,CLASS_011,Grade 8A,ENG,English,TEACHER_040,Laura Taylor,ROOM_024,Classroom 24,Friday,8,16:00,17:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0441,CLASS_012,Grade 8B,MATH,Mathematics,TEACHER_072,Joshua Moore,ROOM_005,Classroom 5,Monday,1,9:00,10:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0442,CLASS_012,Grade 8B,SS,Social Studies,TEACHER_023,Donald Martin,ROOM_005,Classroom 5,Monday,2,10:00,11:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0443,CLASS_012,Grade 8B,PE,Physical Education,TEACHER_100,Jennifer Robinson,ROOM_019,Classroom 19,Monday,3,11:00,12:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0444,CLASS_012,Grade 8B,HIN,Hindi,TEACHER_045,Robert Martin,ROOM_010,Classroom 10,Monday,4,12:00,13:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0445,CLASS_012,Grade 8B,MATH,Mathematics,TEACHER_072,Joshua Moore,ROOM_003,Classroom 3,Monday,5,13:00,14:00,60,extra_subject
TT_20250919_120829_4c651766,ASSIGN_0446,CLASS_012,Grade 8B,SS,Social Studies,TEACHER_023,Donald Martin,ROOM_008,Classroom 8,Monday,6,14:00,15:00,60,subject
TT_20250919_120829_4c651766,ASSIGN_0447,CLASS_012,Grade 8B,ART,Art,TEACHER_005,Robert Ramirez,ROOM_004,Classroom 4,Monday,7,15:00,16:00,60,extra_subject
